sm_type,role_k1000_v3_num
selected_vars_predict_peremp_salary_w_co,77
selected_vars_predict_peremp_salary_w_co,78
selected_vars_predict_peremp_salary_w_co,79
selected_vars_predict_peremp_salary_w_co,80
selected_vars_predict_peremp_salary_w_co,81
selected_vars_predict_peremp_salary_w_co,82
selected_vars_predict_peremp_salary_w_co,83
selected_vars_predict_peremp_salary_w_co,84
selected_vars_predict_peremp_salary_w_co,85
selected_vars_predict_peremp_salary_w_co,86
selected_vars_predict_peremp_salary_w_co,87
selected_vars_predict_peremp_salary_w_co,88
selected_vars_predict_peremp_salary_w_co,112
selected_vars_predict_peremp_salary_w_co,113
selected_vars_predict_peremp_salary_w_co,114
selected_vars_predict_peremp_salary_w_co,115
selected_vars_predict_peremp_salary_w_co,116
selected_vars_predict_peremp_salary_w_co,117
selected_vars_predict_peremp_salary_w_co,118
selected_vars_predict_peremp_salary_w_co,119
selected_vars_predict_peremp_salary_w_co,120
selected_vars_predict_peremp_salary_w_co,121
selected_vars_predict_peremp_salary_w_co,122
selected_vars_predict_peremp_salary_w_co,123
selected_vars_predict_peremp_salary_w_co,124
selected_vars_predict_peremp_salary_w_co,125
selected_vars_predict_peremp_salary_w_co,126
selected_vars_predict_peremp_salary_w_co,127
selected_vars_predict_peremp_salary_w_co,128
selected_vars_predict_peremp_salary_w_co,129
selected_vars_predict_peremp_salary_w_co,130
selected_vars_predict_peremp_salary_w_co,131
selected_vars_predict_peremp_salary_w_co,132
selected_vars_predict_peremp_salary_w_co,133
selected_vars_predict_peremp_salary_w_co,134
selected_vars_predict_peremp_salary_w_co,135
selected_vars_predict_peremp_salary_w_co,136
selected_vars_predict_peremp_salary_w_co,137
selected_vars_predict_peremp_salary_w_co,138
selected_vars_predict_peremp_salary_w_co,139
selected_vars_predict_peremp_salary_w_co,140
selected_vars_predict_peremp_salary_w_co,141
selected_vars_predict_peremp_salary_w_co,142
selected_vars_predict_peremp_salary_w_co,176
selected_vars_predict_peremp_salary_w_co,177
selected_vars_predict_peremp_salary_w_co,178
selected_vars_predict_peremp_salary_w_co,179
selected_vars_predict_peremp_salary_w_co,180
selected_vars_predict_peremp_salary_w_co,181
selected_vars_predict_peremp_salary_w_co,182
selected_vars_predict_peremp_salary_w_co,183
selected_vars_predict_peremp_salary_w_co,184
selected_vars_predict_peremp_salary_w_co,185
selected_vars_predict_peremp_salary_w_co,186
selected_vars_predict_peremp_salary_w_co,187
selected_vars_predict_peremp_salary_w_co,188
selected_vars_predict_peremp_salary_w_co,189
selected_vars_predict_peremp_salary_w_co,190
selected_vars_predict_peremp_salary_w_co,191
selected_vars_predict_peremp_salary_w_co,192
selected_vars_predict_peremp_salary_w_co,193
selected_vars_predict_peremp_salary_w_co,194
selected_vars_predict_peremp_salary_w_co,195
selected_vars_predict_peremp_salary_w_co,196
selected_vars_predict_peremp_salary_w_co,197
selected_vars_predict_peremp_salary_w_co,198
selected_vars_predict_peremp_salary_w_co,199
selected_vars_predict_peremp_salary_w_co,200
selected_vars_predict_peremp_salary_w_co,201
selected_vars_predict_peremp_salary_w_co,202
selected_vars_predict_peremp_salary_w_co,203
selected_vars_predict_peremp_salary_w_co,204
selected_vars_predict_peremp_salary_w_co,205
selected_vars_predict_peremp_salary_w_co,206
selected_vars_predict_peremp_salary_w_co,207
selected_vars_predict_peremp_salary_w_co,208
selected_vars_predict_peremp_salary_w_co,209
selected_vars_predict_peremp_salary_w_co,210
selected_vars_predict_peremp_salary_w_co,230
selected_vars_predict_peremp_salary_w_co,231
selected_vars_predict_peremp_salary_w_co,232
selected_vars_predict_peremp_salary_w_co,233
selected_vars_predict_peremp_salary_w_co,234
selected_vars_predict_peremp_salary_w_co,235
selected_vars_predict_peremp_salary_w_co,236
selected_vars_predict_peremp_salary_w_co,237
selected_vars_predict_peremp_salary_w_co,238
selected_vars_predict_peremp_salary_w_co,239
selected_vars_predict_peremp_salary_w_co,240
selected_vars_predict_peremp_salary_w_co,241
selected_vars_predict_peremp_salary_w_co,242
selected_vars_predict_peremp_salary_w_co,243
selected_vars_predict_peremp_salary_w_co,244
selected_vars_predict_peremp_salary_w_co,245
selected_vars_predict_peremp_salary_w_co,246
selected_vars_predict_peremp_salary_w_co,247
selected_vars_predict_peremp_salary_w_co,248
selected_vars_predict_peremp_salary_w_co,249
selected_vars_predict_peremp_salary_w_co,250
selected_vars_predict_peremp_salary_w_co,251
selected_vars_predict_peremp_salary_w_co,252
