sm_type,role_k1000_v3_num
selected_vars_peremp_salary_salary_50,77
selected_vars_peremp_salary_salary_50,78
selected_vars_peremp_salary_salary_50,79
selected_vars_peremp_salary_salary_50,80
selected_vars_peremp_salary_salary_50,81
selected_vars_peremp_salary_salary_50,82
selected_vars_peremp_salary_salary_50,83
selected_vars_peremp_salary_salary_50,84
selected_vars_peremp_salary_salary_50,85
selected_vars_peremp_salary_salary_50,86
selected_vars_peremp_salary_salary_50,87
selected_vars_peremp_salary_salary_50,88
selected_vars_peremp_salary_salary_50,112
selected_vars_peremp_salary_salary_50,113
selected_vars_peremp_salary_salary_50,114
selected_vars_peremp_salary_salary_50,115
selected_vars_peremp_salary_salary_50,116
selected_vars_peremp_salary_salary_50,117
selected_vars_peremp_salary_salary_50,118
selected_vars_peremp_salary_salary_50,119
selected_vars_peremp_salary_salary_50,120
selected_vars_peremp_salary_salary_50,121
selected_vars_peremp_salary_salary_50,122
selected_vars_peremp_salary_salary_50,123
selected_vars_peremp_salary_salary_50,124
selected_vars_peremp_salary_salary_50,125
selected_vars_peremp_salary_salary_50,126
selected_vars_peremp_salary_salary_50,127
selected_vars_peremp_salary_salary_50,128
selected_vars_peremp_salary_salary_50,129
selected_vars_peremp_salary_salary_50,130
selected_vars_peremp_salary_salary_50,131
selected_vars_peremp_salary_salary_50,132
selected_vars_peremp_salary_salary_50,133
selected_vars_peremp_salary_salary_50,134
selected_vars_peremp_salary_salary_50,135
selected_vars_peremp_salary_salary_50,136
selected_vars_peremp_salary_salary_50,137
selected_vars_peremp_salary_salary_50,138
selected_vars_peremp_salary_salary_50,139
selected_vars_peremp_salary_salary_50,140
selected_vars_peremp_salary_salary_50,141
selected_vars_peremp_salary_salary_50,142
selected_vars_peremp_salary_salary_50,176
selected_vars_peremp_salary_salary_50,177
selected_vars_peremp_salary_salary_50,178
selected_vars_peremp_salary_salary_50,179
selected_vars_peremp_salary_salary_50,180
selected_vars_peremp_salary_salary_50,181
selected_vars_peremp_salary_salary_50,182
selected_vars_peremp_salary_salary_50,183
selected_vars_peremp_salary_salary_50,184
selected_vars_peremp_salary_salary_50,185
selected_vars_peremp_salary_salary_50,186
selected_vars_peremp_salary_salary_50,187
selected_vars_peremp_salary_salary_50,188
selected_vars_peremp_salary_salary_50,189
selected_vars_peremp_salary_salary_50,190
selected_vars_peremp_salary_salary_50,191
selected_vars_peremp_salary_salary_50,192
selected_vars_peremp_salary_salary_50,193
selected_vars_peremp_salary_salary_50,194
selected_vars_peremp_salary_salary_50,195
selected_vars_peremp_salary_salary_50,196
selected_vars_peremp_salary_salary_50,197
selected_vars_peremp_salary_salary_50,198
selected_vars_peremp_salary_salary_50,199
selected_vars_peremp_salary_salary_50,200
selected_vars_peremp_salary_salary_50,201
selected_vars_peremp_salary_salary_50,202
selected_vars_peremp_salary_salary_50,203
selected_vars_peremp_salary_salary_50,204
selected_vars_peremp_salary_salary_50,205
selected_vars_peremp_salary_salary_50,206
selected_vars_peremp_salary_salary_50,207
selected_vars_peremp_salary_salary_50,208
